"ParkCode","LocationType","StationID","variable","mean","sd","N","SE","parm","inc.10.4yr","inc.20.4yr","inc.50.4yr","inc.10.8yr","inc.20.8yr","inc.50.8yr","inc.10.12yr","inc.20.12yr","inc.50.12yr"
"ACAD","Lake","ACJORD","Ca_ueqL",75.599,11.5512130676104,10,3.65281430315494,"min",1,1,1,1,1,1,1,1,1
"ACAD","Lake","ACJORD","CHLA_ugL",1.22628571428571,0.833568576320252,7,0.315059307665936,"min",0.434,0.487,0.638,0.925,0.959,0.996,0.981,0.992,1
"ACAD","Lake","ACJORD","Cl_ueqL",124.283828571429,11.3764278395775,10,3.59754236096137,"min",1,1,1,1,1,1,1,1,1
"ACAD","Lake","ACJORD","COND",31.044,1.44382362727124,10,0.45657712017431,"min",1,1,1,1,1,1,1,1,1
"ACAD","Lake","ACJORD","DO (%)",83.73,3.47212710980844,10,1.09798299926122,"min",1,1,1,1,1,1,1,1,1
"ACAD","Lake","ACJORD","DO_mg.L",8.571,0.23028726022562,10,0.0728232258432859,"min",1,1,1,1,1,1,1,1,1
"ACAD","Lake","ACJORD","DOC_mgL",1.759,0.191569540608336,10,0.060579607863446,"min",1,1,1,1,1,1,1,1,1
"ACAD","Lake","ACJORD","eqPH",6.9138,0.174909373359145,10,0.0553112003927675,"min",1,1,1,1,1,1,1,1,1
"ACAD","Lake","ACJORD","FPH",6.498,0.130877381120226,10,0.0413870618537833,"min",1,1,1,1,1,1,1,1,1
"ACAD","Lake","ACJORD","K_ueqL",5.722898,0.416868823540451,10,0.131825496790264,"min",1,1,1,1,1,1,1,1,1
"ACAD","Lake","ACJORD","Mg_ueqL",36.11459,4.86702866380848,10,1.53908960149607,"min",1,1,1,1,1,1,1,1,1
"ACAD","Lake","ACJORD","Na_ueqL",124.0185,28.3388394698866,10,8.96152789707202,"min",0.999,1,1,1,1,1,1,1,1
"ACAD","Lake","ACJORD","NO3_ueq/L",1.927,0.362032840744839,10,0.11448483645347,"min",1,1,1,1,1,1,1,1,1
"ACAD","Lake","ACJORD","pH",5.823,0.381198402701562,10,0.120545519295502,"min",1,1,1,1,1,1,1,1,1
"ACAD","Lake","ACJORD","SO4_ueqL",53.398,12.018434728921,10,3.80056276534585,"min",0.999,1,1,1,1,1,1,1,1
"ACAD","Lake","ACJORD","Specific conductance",29.9,1.59513148186739,10,0.504424865014052,"min",1,1,1,1,1,1,1,1,1
"ACAD","Lake","ACJORD","T_Dis_P_ugL",1.58,0.356370593624109,5,0.159373774505092,"min",0.967,0.983,0.998,1,1,1,1,1,1
"ACAD","Lake","ACJORD","TCOLOR",3.67,0.537587202228624,10,0.17,"min",1,1,1,1,1,1,1,1,1
"ACAD","Lake","ACJORD","TN_mg/L",0.103111111111111,0.0152515937236445,9,0.00508386457454815,"min",1,1,1,1,1,1,1,1,1
"ACAD","Lake","ACJORD","TP_ug/L",2.1,0.820060973342836,9,0.273353657780945,"min",0.874,0.914,0.978,1,1,1,1,1,1
"ACAD","Lake","ACJORD","Water Temperature",4.612,1.31052830738006,10,0.414425438944624,"min",0.986,0.994,1,1,1,1,1,1,1
"ACAD","Stream","ACKEBO","ACOLOR",2.6,1.51657508881031,5,0.678232998312527,"min",0.425,0.478,0.627,0.917,0.954,0.995,0.978,0.991,1
"ACAD","Stream","ACKEBO","BP_mmHg",745.733039586,5.89754290829459,5,2.6374613686337,"min",1,1,1,1,1,1,1,1,1
"ACAD","Stream","ACKEBO","Discharge",0.092,0.0574760819819862,5,0.0257040852784144,"min",0.387,0.436,0.579,0.879,0.926,0.988,0.96,0.981,0.999
"ACAD","Stream","ACKEBO","DO (%)",91.6,3.12809846392341,5,1.39892816112908,"min",1,1,1,1,1,1,1,1,1
"ACAD","Stream","ACKEBO","DO_mg.L",8.89,0.518411033833193,5,0.231840462387393,"min",1,1,1,1,1,1,1,1,1
"ACAD","Stream","ACKEBO","pH",6.328,0.249339126492414,5,0.111507847257491,"min",1,1,1,1,1,1,1,1,1
"ACAD","Stream","ACKEBO","Specific conductance",23.4,2.88097205817759,5,1.28840987267251,"min",1,1,1,1,1,1,1,1,1
"ACAD","Stream","ACKEBO","Water Temperature",8.762,1.57131155408468,5,0.702711889752835,"min",0.995,0.998,1,1,1,1,1,1,1
"ACAD","Stream","ACLKWO","ACOLOR",14,1.73205080756888,5,0.774596669241483,"min",1,1,1,1,1,1,1,1,1
"ACAD","Stream","ACLKWO","ANC",43.8406,6.18942176620724,5,2.76799356213124,"min",1,1,1,1,1,1,1,1,1
"ACAD","Stream","ACLKWO","BP_mmHg",749.9,3.15119025131774,5,1.40925512239622,"min",1,1,1,1,1,1,1,1,1
"ACAD","Stream","ACLKWO","Discharge",0.1204,0.162349314750633,5,0.0726048207765848,"min",0.134,0.149,0.202,0.314,0.362,0.517,0.409,0.471,0.653
"ACAD","Stream","ACLKWO","DO (%)",80.16,8.57047256573405,5,3.83283185125567,"min",1,1,1,1,1,1,1,1,1
"ACAD","Stream","ACLKWO","DO_mg.L",7.278,0.157384878562078,5,0.0703846574190711,"min",1,1,1,1,1,1,1,1,1
"ACAD","Stream","ACLKWO","FPH",6.3574,0.104540901086608,5,0.0467521122517475,"min",1,1,1,1,1,1,1,1,1
"ACAD","Stream","ACLKWO","pH",5.906,0.309321838866899,5,0.138332931726325,"min",1,1,1,1,1,1,1,1,1
"ACAD","Stream","ACLKWO","Specific conductance",23.8,1.6431676725155,5,0.734846922834953,"min",1,1,1,1,1,1,1,1,1
"ACAD","Stream","ACLKWO","TN_mg/L",0.1254,0.0174298594371842,5,0.00779487010796203,"min",1,1,1,1,1,1,1,1,1
"ACAD","Stream","ACLKWO","TP_ug/L",4.18,0.47116875957559,5,0.210713075057055,"min",1,1,1,1,1,1,1,1,1
"ACAD","Stream","ACLKWO","Water Temperature",11.476,1.04834631682474,5,0.46883472567633,"min",1,1,1,1,1,1,1,1,1
"ACAD","Lake","ACLONG","ACOLOR",16.9114,2.46031832628761,10,0.778020968012217,"min",1,1,1,1,1,1,1,1,1
"ACAD","Lake","ACLONG","Al_ugL",21.634595,7.3645697110652,10,2.32888142740542,"min",0.95,0.972,0.996,1,1,1,1,1,1
"ACAD","Lake","ACLONG","ANC",56.3639,6.85347088788674,10,2.16725778833786,"min",1,1,1,1,1,1,1,1,1
"ACAD","Lake","ACLONG","BP_mmHg",751.062030119,3.79584033650639,10,1.20035010977002,"min",1,1,1,1,1,1,1,1,1
"ACAD","Lake","ACLONG","Ca_ueqL",74.251,10.5270027706529,10,3.32893056901662,"min",1,1,1,1,1,1,1,1,1
"ACAD","Lake","ACLONG","CHLA_ugL",2.034,0.438183117479946,10,0.138565668346977,"min",0.999,1,1,1,1,1,1,1,1
"ACAD","Lake","ACLONG","Cl_ueqL",213.1695,10.3421023142192,10,3.2704599107431,"min",1,1,1,1,1,1,1,1,1
"ACAD","Lake","ACLONG","COND",42.529,2.15065080589316,10,0.680095499829905,"min",1,1,1,1,1,1,1,1,1
"ACAD","Lake","ACLONG","DO (%)",46.66,19.0135740985223,10,6.01262006117133,"min",0.879,0.918,0.979,1,1,1,1,1,1
"ACAD","Lake","ACLONG","DO_mg.L",5.376,2.19639704971574,10,0.694561732317582,"min",0.878,0.917,0.979,1,1,1,1,1,1
"ACAD","Lake","ACLONG","DOC_mgL",2.947,0.296874459063835,10,0.0938799469772136,"min",1,1,1,1,1,1,1,1,1
"ACAD","Lake","ACLONG","eqPH",6.7996,0.186117764391856,10,0.0588556048496847,"min",1,1,1,1,1,1,1,1,1
"ACAD","Lake","ACLONG","FPH",6.383,0.11832629087025,10,0.0374180586229578,"min",1,1,1,1,1,1,1,1,1
"ACAD","Lake","ACLONG","K_ueqL",7.7995,1.69730088735681,10,0.536733667867241,"min",0.999,1,1,1,1,1,1,1,1
"ACAD","Lake","ACLONG","Mg_ueqL",51.82775,3.74261841830021,10,1.18351986147255,"min",1,1,1,1,1,1,1,1,1
"ACAD","Lake","ACLONG","Na_ueqL",214.96280730285,18.3320351560058,10,5.79709852392585,"min",1,1,1,1,1,1,1,1,1
"ACAD","Lake","ACLONG","NO3_ueq/L",1.819,0.605941874733506,10,0.191615645383031,"min",0.956,0.976,0.997,1,1,1,1,1,1
"ACAD","Lake","ACLONG","pH",5.573,0.25403630536686,10,0.0803333333333333,"min",1,1,1,1,1,1,1,1,1
"ACAD","Lake","ACLONG","SO4_ueqL",59.119,15.2885014526168,10,4.8346486601062,"min",0.994,0.998,1,1,1,1,1,1,1
"ACAD","Lake","ACLONG","Specific conductance",40.27,2.7194975026035,10,0.859980619936674,"min",1,1,1,1,1,1,1,1,1
"ACAD","Lake","ACLONG","T_Dis_N_mgL",0.1096,0.011991663771137,5,0.00536283507111677,"min",1,1,1,1,1,1,1,1,1
"ACAD","Lake","ACLONG","T_Dis_P_ugL",1.84,0.304959013639538,5,0.136381816969859,"min",0.998,0.999,1,1,1,1,1,1,1
"ACAD","Lake","ACLONG","TCOLOR",9.6485,2.12910264091602,10,0.673281371757422,"min",0.999,1,1,1,1,1,1,1,1
"ACAD","Lake","ACLONG","TN_mg/L",0.1283,0.0195451045305752,10,0.00618070474226937,"min",1,1,1,1,1,1,1,1,1
"ACAD","Lake","ACLONG","TP_ug/L",3.32222222222222,0.432370725702428,9,0.144123575234143,"min",1,1,1,1,1,1,1,1,1
"ACAD","Lake","ACLONG","Water Temperature",6.635,1.39047753587671,10,0.439707604866891,"min",1,1,1,1,1,1,1,1,1
"ACAD","Lake","ACLPIH","DO (%)",14.24,28.4363851429819,5,12.7171380428145,"min",0.0854,0.0936,0.121,0.169,0.192,0.274,0.215,0.247,0.357
"ACAD","Lake","ACLPIH","DO_mg.L",0.13,0.0935948716543807,6,0.0382099463490856,"min",0.361,0.407,0.545,0.847,0.9,0.981,0.941,0.97,0.998
"ACAD","Lake","ACLPIH","Water Temperature",6.89166666666667,1.12719859238143,6,0.46017689835299,"min",1,1,1,1,1,1,1,1,1
"ACAD","Stream","ACLSIE","ACOLOR",25.9606666666667,8.12766157431931,6,3.31810394318469,"min",0.883,0.921,0.981,1,1,1,1,1,1
"ACAD","Stream","ACLSIE","ANC",82.0887,41.0217763931549,5,18.3454961145781,"min",0.521,0.58,0.734,0.973,0.988,0.999,0.996,0.999,1
"ACAD","Stream","ACLSIE","BP_mmHg",749.709496503333,3.85284362282728,6,1.57291682244383,"min",1,1,1,1,1,1,1,1,1
"ACAD","Stream","ACLSIE","Discharge",0.220666666666667,0.10210321575086,6,0.0416834632811516,"min",0.636,0.696,0.84,0.995,0.999,1,1,1,1
"ACAD","Stream","ACLSIE","DO (%)",87.7333333333333,2.69270619761359,6,1.0992927018972,"min",1,1,1,1,1,1,1,1,1
"ACAD","Stream","ACLSIE","DO_mg.L",9.16166666666667,0.176001893929204,6,0.0718524723149995,"min",1,1,1,1,1,1,1,1,1
"ACAD","Stream","ACLSIE","FPH",6.3064,0.350206796050562,5,0.156617240430292,"min",1,1,1,1,1,1,1,1,1
"ACAD","Stream","ACLSIE","pH",5.52666666666667,0.222141096302928,6,0.0906887228074386,"min",1,1,1,1,1,1,1,1,1
"ACAD","Stream","ACLSIE","Specific conductance",52.8333333333333,9.15241316083724,6,3.73645702653076,"min",0.999,1,1,1,1,1,1,1,1
"ACAD","Stream","ACLSIE","TN_mg/L",0.11,0.0302456608458139,6,0.0123477393342533,"min",0.937,0.962,0.994,1,1,1,1,1,1
"ACAD","Stream","ACLSIE","TP_ug/L",4.28333333333333,1.73137710123089,6,0.706831741725788,"min",0.73,0.787,0.908,0.999,1,1,1,1,1
"ACAD","Stream","ACLSIE","Water Temperature",8.215,0.879016495863417,6,0.358856981725775,"min",1,1,1,1,1,1,1,1,1
"ACAD","Stream","ACLVYB","ACOLOR",93.6,18.2016482770105,5,8.14002456998749,"min",0.99,0.996,1,1,1,1,1,1,1
"ACAD","Stream","ACLVYB","ANC",-8.50264,5.95758297029928,5,2.66431210063686,"min",0.329,0.372,0.503,0.8,0.862,0.966,0.912,0.95,0.994
"ACAD","Stream","ACLVYB","BP_mmHg",754.92,2.66777060483095,5,1.19306328415555,"min",1,1,1,1,1,1,1,1,1
"ACAD","Stream","ACLVYB","Discharge",0.0235076,0.027908928478177,5,0.0124812522512767,"min",0.158,0.177,0.242,0.387,0.445,0.621,0.501,0.572,0.761
"ACAD","Stream","ACLVYB","DO (%)",80.98,16.4844472154816,5,7.37206890906481,"min",0.985,0.993,1,1,1,1,1,1,1
"ACAD","Stream","ACLVYB","DO_mg.L",8.106,1.68986094102444,5,0.755728787330481,"min",0.981,0.991,0.999,1,1,1,1,1,1
"ACAD","Stream","ACLVYB","FPH",4.696,0.260057685908338,5,0.116301332752467,"min",1,1,1,1,1,1,1,1,1
"ACAD","Stream","ACLVYB","pH",4.174,0.295347253246073,5,0.132083307045213,"min",1,1,1,1,1,1,1,1,1
"ACAD","Stream","ACLVYB","Specific conductance",35.6,2.60768096208106,5,1.16619037896906,"min",1,1,1,1,1,1,1,1,1
"ACAD","Stream","ACLVYB","TN_mg/L",0.1766,0.036156603822815,5,0.0161697247966686,"min",0.984,0.993,1,1,1,1,1,1,1
"ACAD","Stream","ACLVYB","TP_ug/L",6.28,1.20083304418225,5,0.537028863283902,"min",0.991,0.996,1,1,1,1,1,1,1
"ACAD","Stream","ACLVYB","Water Temperature",7.96,1.67688699678899,5,0.749926663081131,"min",0.98,0.99,0.999,1,1,1,1,1,1
"ACAD","Stream","ACMRSL","ACOLOR",71,20.976176963403,5,9.38083151964686,"min",0.866,0.908,0.975,1,1,1,1,1,1
"ACAD","Stream","ACMRSL","BP_mmHg",750.229494608,3.40190006207883,5,1.5213759582938,"min",1,1,1,1,1,1,1,1,1
"ACAD","Stream","ACMRSL","Discharge",0.6038,0.130662542451921,5,0.0584340654070894,"min",0.975,0.988,0.999,1,1,1,1,1,1
"ACAD","Stream","ACMRSL","DO (%)",91.06,1.59154013458662,5,0.711758385970971,"min",1,1,1,1,1,1,1,1,1
"ACAD","Stream","ACMRSL","DO_mg.L",8.914,0.193984535466104,5,0.0867525215771853,"min",1,1,1,1,1,1,1,1,1
"ACAD","Stream","ACMRSL","pH",6.29,0.299332590941915,5,0.133865604245452,"min",1,1,1,1,1,1,1,1,1
"ACAD","Stream","ACMRSL","Specific conductance",67.2,16.7242339136954,5,7.47930478052606,"min",0.94,0.964,0.994,1,1,1,1,1,1
"ACAD","Stream","ACMRSL","TN_mg/L",0.3116,0.0720090272118712,5,0.0322034159678752,"min",0.961,0.979,0.998,1,1,1,1,1,1
"ACAD","Stream","ACMRSL","TP_ug/L",7.5,1.6583123951777,5,0.741619848709566,"min",0.971,0.985,0.999,1,1,1,1,1,1
"ACAD","Stream","ACMRSL","Water Temperature",10.108,1.47391315890727,5,0.65915400324962,"min",1,1,1,1,1,1,1,1,1
"ACAD","Stream","ACOTRC","ACOLOR",10.2,2.57336787541584,10,0.813770374382247,"min",0.996,0.998,1,1,1,1,1,1,1
"ACAD","Stream","ACOTRC","ANC",63.6877777777778,19.9766262027512,9,6.65887540091706,"min",0.958,0.977,0.997,1,1,1,1,1,1
"ACAD","Stream","ACOTRC","BP_mmHg",751.071317444,3.08280020867247,10,0.974867023064737,"min",1,1,1,1,1,1,1,1,1
"ACAD","Stream","ACOTRC","Discharge",0.4094,0.37298084550163,10,0.117946899540052,"min",0.371,0.418,0.559,0.86,0.911,0.984,0.949,0.975,0.998
"ACAD","Stream","ACOTRC","DO (%)",92.95,2.72936704099035,10,0.863101642012367,"min",1,1,1,1,1,1,1,1,1
"ACAD","Stream","ACOTRC","DO_mg.L",8.835,0.382600749258719,10,0.120988980214453,"min",1,1,1,1,1,1,1,1,1
"ACAD","Stream","ACOTRC","FPH",6.59333333333333,0.192743352673964,9,0.0642477842246546,"min",1,1,1,1,1,1,1,1,1
"ACAD","Stream","ACOTRC","NO2+NO3_mg/L",0.02124,0.0143801251733078,5,0.00643098748249443,"min",0.346,0.391,0.525,0.826,0.883,0.974,0.929,0.962,0.996
"ACAD","Stream","ACOTRC","pH",6.099,0.297487628127438,10,0.0940738480603876,"min",1,1,1,1,1,1,1,1,1
"ACAD","Stream","ACOTRC","Specific conductance",24.7,5.4782397821847,10,1.73237152802484,"min",0.999,1,1,1,1,1,1,1,1
"ACAD","Stream","ACOTRC","T_Dis_P_ugL",2.06,0.952890339965728,5,0.42614551505325,"min",0.573,0.633,0.785,0.987,0.995,1,0.999,1,1
"ACAD","Stream","ACOTRC","TN_mg/L",0.118571428571429,0.0454820739151047,7,0.0171906080986893,"min",0.813,0.863,0.954,1,1,1,1,1,1
"ACAD","Stream","ACOTRC","TP_ug/L",2.49,0.908539731901937,10,0.287305489756887,"min",0.927,0.955,0.992,1,1,1,1,1,1
"ACAD","Stream","ACOTRC","Water Temperature",10.625,1.89210787806146,10,0.598337047342233,"min",1,1,1,1,1,1,1,1,1
"ACAD","Lake","ACSAMP","Al_ugL",170.3,39.4491233531663,10,12.4749081492945,"min",0.998,1,1,1,1,1,1,1,1
"ACAD","Lake","ACSAMP","ANC",-5.530183,5.02658088580664,10,1.58954444422157,"min",0.372,0.42,0.56,0.861,0.912,0.984,0.95,0.976,0.998
"ACAD","Lake","ACSAMP","BP_mmHg",624.538227807143,275.428585030884,7,104.102219992875,"min",0.723,0.781,0.904,0.999,1,1,1,1,1
"ACAD","Lake","ACSAMP","Ca_ueqL",15.5135,1.36300821306729,10,0.431021042280871,"min",1,1,1,1,1,1,1,1,1
"ACAD","Lake","ACSAMP","Cl_ueqL",97.0164428571429,10.5989399975816,10,3.35167911758175,"min",1,1,1,1,1,1,1,1,1
"ACAD","Lake","ACSAMP","COND",21.056,1.91909237806718,10,0.606870295496126,"min",1,1,1,1,1,1,1,1,1
"ACAD","Lake","ACSAMP","DO (%)",89.9333333333333,1.99164923283862,6,0.813087394510032,"min",1,1,1,1,1,1,1,1,1
"ACAD","Lake","ACSAMP","DO_mg.L",10.17,0.302588829932633,6,0.123531372533458,"min",1,1,1,1,1,1,1,1,1
"ACAD","Lake","ACSAMP","DOC_mgL",3.486,0.23749619879999,10,0.0751028923840117,"min",1,1,1,1,1,1,1,1,1
"ACAD","Lake","ACSAMP","eqPH",5.0624,0.164449384310188,10,0.0520034614232553,"min",1,1,1,1,1,1,1,1,1
"ACAD","Lake","ACSAMP","FPH",4.9993,0.146486290598586,10,0.0463230324280841,"min",1,1,1,1,1,1,1,1,1
"ACAD","Lake","ACSAMP","K_ueqL",4.8077,1.00048614516477,10,0.316381498616254,"min",1,1,1,1,1,1,1,1,1
"ACAD","Lake","ACSAMP","Mg_ueqL",17.02959,2.05623746707427,10,0.650239380613017,"min",1,1,1,1,1,1,1,1,1
"ACAD","Lake","ACSAMP","Na_ueqL",106.7055,7.50100009998667,10,2.37202450451086,"min",1,1,1,1,1,1,1,1,1
"ACAD","Lake","ACSAMP","NO3_ueq/L",1.338,0.621063603828143,5,0.277748087302145,"min",0.571,0.631,0.783,0.987,0.995,1,0.999,1,1
"ACAD","Lake","ACSAMP","pH",5.07428571428571,0.319627759686021,7,0.120807937748847,"min",1,1,1,1,1,1,1,1,1
"ACAD","Lake","ACSAMP","SO4_ueqL",36.216,9.19527922360164,10,2.90780260678059,"min",0.995,0.998,1,1,1,1,1,1,1
"ACAD","Lake","ACSAMP","Specific conductance",20.2857142857143,1.11269728052837,7,0.420560041253707,"min",1,1,1,1,1,1,1,1,1
"ACAD","Lake","ACSAMP","TCOLOR",14.2,4.39191175786683,10,1.38884444373331,"min",0.973,0.987,0.999,1,1,1,1,1,1
"ACAD","Lake","ACSAMP","TN_mg/L",0.1782,0.032168998188387,10,0.0101727304321133,"min",1,1,1,1,1,1,1,1,1
"ACAD","Lake","ACSAMP","Water Temperature",7.385,1.06193690961375,6,0.433533927930291,"min",1,1,1,1,1,1,1,1,1
"ACAD","Lake","ACSEAL","ACOLOR",23.8182,5.48601263416538,10,1.73482951964227,"min",0.998,1,1,1,1,1,1,1,1
"ACAD","Lake","ACSEAL","Al_ugL",33.20568,29.7184339792587,10,9.39779398677985,"min",0.38,0.429,0.571,0.871,0.92,0.987,0.956,0.979,0.999
"ACAD","Lake","ACSEAL","ANC",54.3867,13.8562611603724,10,4.38173451209044,"min",0.995,0.998,1,1,1,1,1,1,1
"ACAD","Lake","ACSEAL","BP_mmHg",752.903482172,5.2362680905542,10,1.65585336054121,"min",1,1,1,1,1,1,1,1,1
"ACAD","Lake","ACSEAL","Ca_ueqL",72.3101,6.58000721799672,10,2.08078098292177,"min",1,1,1,1,1,1,1,1,1
"ACAD","Lake","ACSEAL","CHLA_ugL",2.663,0.390328921125077,10,0.123432842739146,"min",1,1,1,1,1,1,1,1,1
"ACAD","Lake","ACSEAL","Cl_ueqL",200.516042857143,12.6451604050389,10,3.99875082581002,"min",1,1,1,1,1,1,1,1,1
"ACAD","Lake","ACSEAL","COND",41.281,2.11872314797799,10,0.669999087893243,"min",1,1,1,1,1,1,1,1,1
"ACAD","Lake","ACSEAL","DO (%)",1.1,0.529150262212918,10,0.167332005306815,"min",0.783,0.836,0.939,1,1,1,1,1,1
"ACAD","Lake","ACSEAL","DO_mg.L",0.112,0.0580804040389987,10,0.0183666364186079,"min",0.734,0.791,0.911,0.999,1,1,1,1,1
"ACAD","Lake","ACSEAL","DOC_mgL",4.421,0.529285682154102,10,0.16737482885229,"min",1,1,1,1,1,1,1,1,1
"ACAD","Lake","ACSEAL","eqPH",6.7045,0.256952762628119,10,0.0812555980977448,"min",1,1,1,1,1,1,1,1,1
"ACAD","Lake","ACSEAL","FPH",6.039,0.466510688218633,10,0.147523632758356,"min",1,1,1,1,1,1,1,1,1
"ACAD","Lake","ACSEAL","K_ueqL",7.69751,1.53142159116583,10,0.484278028604322,"min",1,1,1,1,1,1,1,1,1
"ACAD","Lake","ACSEAL","Mg_ueqL",53.30507,2.95214119281808,10,0.933549014371143,"min",1,1,1,1,1,1,1,1,1
"ACAD","Lake","ACSEAL","Na_ueqL",205.38291763745,27.4888884502223,10,8.69274978489986,"min",1,1,1,1,1,1,1,1,1
"ACAD","Lake","ACSEAL","pH",5.507,0.319862817817611,10,0.101149504310314,"min",1,1,1,1,1,1,1,1,1
"ACAD","Lake","ACSEAL","SO4_ueqL",49.812,7.17113473122164,10,2.26771191585998,"min",1,1,1,1,1,1,1,1,1
"ACAD","Lake","ACSEAL","Specific conductance",39.3,2.83039062871384,10,0.89504810547317,"min",1,1,1,1,1,1,1,1,1
"ACAD","Lake","ACSEAL","T_Dis_N_mgL",0.144,0.0273404462289846,5,0.0122270192606375,"min",0.992,0.997,1,1,1,1,1,1,1
"ACAD","Lake","ACSEAL","T_Dis_P_ugL",2.22,0.645755371638518,5,0.288790581563873,"min",0.874,0.914,0.978,1,1,1,1,1,1
"ACAD","Lake","ACSEAL","TCOLOR",13.105,4.15735292383667,10,1.31467042764844,"min",0.968,0.983,0.998,1,1,1,1,1,1
"ACAD","Lake","ACSEAL","TN_mg/L",0.1779,0.0264510029215445,10,0.00836454156278487,"min",1,1,1,1,1,1,1,1,1
"ACAD","Lake","ACSEAL","TP_ug/L",4.45,1.19187061191874,10,0.376902580988185,"min",0.992,0.997,1,1,1,1,1,1,1
"ACAD","Lake","ACSEAL","Water Temperature",9.692,2.16449018888462,10,0.684471896996347,"min",0.999,1,1,1,1,1,1,1,1
"ACAD","Stream","ACSGTB","ACOLOR",10.4,5.59464029227975,5,2.50199920063936,"min",0.474,0.53,0.684,0.952,0.976,0.998,0.99,0.997,1
"ACAD","Stream","ACSGTB","BP_mmHg",743.483961732,2.44446544055408,5,1.09319817874558,"min",1,1,1,1,1,1,1,1,1
"ACAD","Stream","ACSGTB","Discharge",0.02,0.0193390796058137,5,0.00864869932417586,"min",0.208,0.236,0.324,0.534,0.606,0.791,0.672,0.746,0.905
"ACAD","Stream","ACSGTB","DO (%)",80.38,19.7241476368435,5,8.82090698284479,"min",0.945,0.968,0.995,1,1,1,1,1,1
"ACAD","Stream","ACSGTB","DO_mg.L",7.9,1.78836517523687,5,0.799781220084593,"min",0.966,0.982,0.998,1,1,1,1,1,1
"ACAD","Stream","ACSGTB","pH",5.332,0.26290682760248,5,0.117575507653593,"min",1,1,1,1,1,1,1,1,1
"ACAD","Stream","ACSGTB","Specific conductance",21.6,2.88097205817759,5,1.28840987267251,"min",1,1,1,1,1,1,1,1,1
"ACAD","Stream","ACSGTB","TN_mg/L",0.1098,0.0484324271537159,5,0.0216596398862031,"min",0.606,0.666,0.815,0.992,0.997,1,0.999,1,1
"ACAD","Stream","ACSGTB","TP_ug/L",1.92,0.914877040918614,5,0.409145450909576,"min",0.553,0.612,0.766,0.983,0.993,1,0.998,1,1
"ACAD","Stream","ACSGTB","Water Temperature",8.186,1.09664488326896,5,0.490434501233345,"min",1,1,1,1,1,1,1,1,1
"ACAD","Stream","ACSTNL","ACOLOR",28.0831428571429,10.712160806432,7,4.04881621399316,"min",0.817,0.866,0.955,1,1,1,1,1,1
"ACAD","Stream","ACSTNL","ANC",138.485714285714,13.2155752266569,7,4.99501792605719,"min",1,1,1,1,1,1,1,1,1
"ACAD","Stream","ACSTNL","BP_mmHg",753.909307121429,4.26002067924148,7,1.61013647103792,"min",1,1,1,1,1,1,1,1,1
"ACAD","Stream","ACSTNL","Discharge",0.787,0.41337110042511,7,0.156239590129421,"min",0.601,0.662,0.811,0.992,0.997,1,0.999,1,1
"ACAD","Stream","ACSTNL","DO (%)",97.7142857142857,2.45657523897843,7,0.928498165607998,"min",1,1,1,1,1,1,1,1,1
"ACAD","Stream","ACSTNL","DO_mg.L",9.64,0.286356421265527,7,0.108232553856433,"min",1,1,1,1,1,1,1,1,1
"ACAD","Stream","ACSTNL","FPH",6.98714285714286,0.0590802521192675,7,0.0223302363575112,"min",1,1,1,1,1,1,1,1,1
"ACAD","Stream","ACSTNL","pH",6.61142857142857,0.266297363325824,7,0.100650942593192,"min",1,1,1,1,1,1,1,1,1
"ACAD","Stream","ACSTNL","Specific conductance",69.4285714285714,15.0538715159605,7,5.68982861427864,"min",0.994,0.998,1,1,1,1,1,1,1
"ACAD","Stream","ACSTNL","TN_mg/L",0.238285714285714,0.0311325889581656,7,0.011767012578986,"min",1,1,1,1,1,1,1,1,1
"ACAD","Stream","ACSTNL","TotalArea",2.67616666666667,0.603164792296986,6,0.246240995323236,"min",0.983,0.992,0.999,1,1,1,1,1,1
"ACAD","Stream","ACSTNL","TotalVel",0.259142857142857,0.09661164279635,7,0.0365157686560781,"min",0.83,0.878,0.961,1,1,1,1,1,1
"ACAD","Stream","ACSTNL","TP_ug/L",4.35714285714286,1.68805326027463,7,0.638024160931209,"min",0.807,0.858,0.951,1,1,1,1,1,1
"ACAD","Stream","ACSTNL","Water Temperature",8.51571428571429,1.91720158167103,7,0.724634085468748,"min",0.992,0.997,1,1,1,1,1,1,1
"ACAD","Lake","ACUHAD","ACOLOR",25.2782,9.09066414637689,10,2.87472041461813,"min",0.933,0.959,0.993,1,1,1,1,1,1
"ACAD","Lake","ACUHAD","Al_ugL",62.425093,28.3227260247911,10,8.95643237832664,"min",0.82,0.869,0.957,1,1,1,1,1,1
"ACAD","Lake","ACUHAD","ANC",31.2062,7.3107721100062,10,2.31186913220546,"min",0.998,0.999,1,1,1,1,1,1,1
"ACAD","Lake","ACUHAD","BP_mmHg",744.03878718,3.99731554964389,10,1.26406216632825,"min",1,1,1,1,1,1,1,1,1
"ACAD","Lake","ACUHAD","Ca_ueqL",69.4607,6.65241994481874,10,2.10367989775589,"min",1,1,1,1,1,1,1,1,1
"ACAD","Lake","ACUHAD","CHLA_ugL",1.475,0.571182982939793,10,0.180623918681884,"min",0.903,0.937,0.986,1,1,1,1,1,1
"ACAD","Lake","ACUHAD","Cl_ueqL",190.24,58.4511039720855,10,18.4838620303105,"min",0.975,0.987,0.999,1,1,1,1,1,1
