"ParkCode","LocationType","StationID","variable","mean","sd","N","SE","parm","inc.10.4yr","inc.20.4yr","inc.50.4yr","inc.10.8yr","inc.20.8yr","inc.50.8yr","inc.10.12yr","inc.20.12yr","inc.50.12yr"
"ROVA","Stream","ROVASA","ANC",2887.1398,173.474287433037,10,54.8573863763122,"max",1,1,1,1,1,1,1,1,1
"ROVA","Stream","ROVASA","BP_mmHg",767.106724053,3.63816498055727,10,1.15048878420232,"max",1,1,1,1,1,1,1,1,1
"ROVA","Stream","ROVASA","Discharge",2.1385,1.51195982089472,10,0.478123676468756,"max",0.521,0.579,0.734,0.973,0.988,0.999,0.996,0.999,1
"ROVA","Stream","ROVASA","DO (%)",99.08,2.45121285172146,10,0.775141564131639,"max",1,1,1,1,1,1,1,1,1
"ROVA","Stream","ROVASA","DO_mg.L",10.884,0.498825286715365,10,0.157742406050709,"max",1,1,1,1,1,1,1,1,1
"ROVA","Stream","ROVASA","FPH",8.15611111111111,0.0830578780797529,9,0.0276859593599176,"max",1,1,1,1,1,1,1,1,1
"ROVA","Stream","ROVASA","NO2_mg/L",0.00675714285714286,0.00328930445679992,7,0.00124324022558128,"max",0.654,0.715,0.855,0.997,0.999,1,1,1,1
"ROVA","Stream","ROVASA","NO2+NO3_mg/L",1.83833333333333,0.40375322496132,6,0.164831563859731,"max",0.987,0.994,1,1,1,1,1,1,1
"ROVA","Stream","ROVASA","pH",8.17,0.116332855777435,10,0.0367876790968572,"max",1,1,1,1,1,1,1,1,1
"ROVA","Stream","ROVASA","PO4_ug/L",34.5,7.81664889834512,6,3.19113354990563,"max",0.983,0.992,0.999,1,1,1,1,1,1
"ROVA","Stream","ROVASA","Specific conductance",681.1,65.8203784721892,10,20.8142312426431,"max",1,1,1,1,1,1,1,1,1
"ROVA","Stream","ROVASA","T_Dis_N_mgL",2.166,0.327383567089126,5,0.14641038214553,"max",0.999,1,1,1,1,1,1,1,1
"ROVA","Stream","ROVASA","T_Dis_P_ugL",36.4,7.70064932327138,5,3.44383507154451,"max",0.979,0.99,0.999,1,1,1,1,1,1
"ROVA","Stream","ROVASA","TN_mg/L",2.076,0.332305080711485,10,0.105084093309438,"max",1,1,1,1,1,1,1,1,1
"ROVA","Stream","ROVASA","TotalArea",3.42678333333333,1.1685510761591,10,0.369528296290364,"max",0.95,0.971,0.996,1,1,1,1,1,1
"ROVA","Stream","ROVASA","TotalVel",0.868591876995609,0.369733097046415,10,0.116919871301475,"max",0.856,0.9,0.972,1,1,1,1,1,1
"ROVA","Stream","ROVASA","TP_ug/L",45.68,13.7996618316054,10,4.3638362327964,"max",0.978,0.989,0.999,1,1,1,1,1,1
"ROVA","Stream","ROVASA","Water Temperature",20.876,1.71367830508918,10,0.541912662089874,"max",1,1,1,1,1,1,1,1,1
"ROVA","Stream","ROVASB","ACOLOR",19.9754,16.0591630624596,10,5.07835325934172,"max",0.44,0.494,0.645,0.929,0.962,0.996,0.983,0.993,1
"ROVA","Stream","ROVASB","ANC",3359.1739,234.873177729055,10,74.2734202905349,"max",1,1,1,1,1,1,1,1,1
"ROVA","Stream","ROVASB","BP_mmHg",764.683930912,3.73971632546518,10,1.18260213913855,"max",1,1,1,1,1,1,1,1,1
"ROVA","Stream","ROVASB","Discharge",1.09459,1.01538223393952,10,0.321092055491879,"max",0.362,0.408,0.546,0.848,0.902,0.981,0.942,0.971,0.998
"ROVA","Stream","ROVASB","DO (%)",98.33,1.32417689318476,10,0.418741500742934,"max",1,1,1,1,1,1,1,1,1
"ROVA","Stream","ROVASB","DO_mg.L",10.71,0.555717754100247,10,0.175733383915015,"max",1,1,1,1,1,1,1,1,1
"ROVA","Stream","ROVASB","FPH",8.22111111111111,0.0844755059831613,9,0.0281585019943871,"max",1,1,1,1,1,1,1,1,1
"ROVA","Stream","ROVASB","NO2_mg/L",0.0103875,0.00811743053998176,8,0.00286994509031594,"max",0.393,0.443,0.587,0.886,0.931,0.99,0.963,0.983,0.999
"ROVA","Stream","ROVASB","NO2+NO3_mg/L",2.4835,0.554578668900995,6,0.226405793506556,"max",0.985,0.993,1,1,1,1,1,1,1
"ROVA","Stream","ROVASB","pH",8.172,0.117170341336401,10,0.0370525152842406,"max",1,1,1,1,1,1,1,1,1
"ROVA","Stream","ROVASB","PO4_ug/L",43.8333333333333,9.88770280028009,6,4.0366377648291,"max",0.983,0.992,0.999,1,1,1,1,1,1
"ROVA","Stream","ROVASB","Specific conductance",761.4,63.2300912892307,10,19.9951105134341,"max",1,1,1,1,1,1,1,1,1
"ROVA","Stream","ROVASB","T_Dis_N_mgL",2.846,0.290396280967922,5,0.12986916493148,"max",1,1,1,1,1,1,1,1,1
"ROVA","Stream","ROVASB","T_Dis_P_ugL",44.2,7.85493475466219,5,3.51283361405006,"max",0.996,0.998,1,1,1,1,1,1,1
"ROVA","Stream","ROVASB","TN_mg/L",2.7765,0.291490899419595,10,0.0921775159376973,"max",1,1,1,1,1,1,1,1,1
"ROVA","Stream","ROVASB","TotalArea",2.36973333333333,0.984632309639078,10,0.311368075625165,"max",0.869,0.91,0.976,1,1,1,1,1,1
"ROVA","Stream","ROVASB","TotalVel",0.627358781461251,0.485435943504816,10,0.153508323958804,"max",0.464,0.519,0.672,0.945,0.972,0.998,0.988,0.996,1
"ROVA","Stream","ROVASB","TP_ug/L",49.95,11.7625819161158,10,3.71965500192334,"max",0.998,0.999,1,1,1,1,1,1,1
"ROVA","Stream","ROVASB","Water Temperature",20.781,1.10168003017613,10,0.348381814807961,"max",1,1,1,1,1,1,1,1,1
"ROVA","Stream","ROVASC","ACOLOR",35,19.4935886896179,8,6.89202437604511,"max",0.607,0.668,0.816,0.992,0.998,1,0.999,1,1
"ROVA","Stream","ROVASC","ANC",2304.99487195329,72.3157517084938,8,25.5674792098393,"max",1,1,1,1,1,1,1,1,1
"ROVA","Stream","ROVASC","BP_mmHg",765.44145603875,4.36636620736959,8,1.54374357718741,"max",1,1,1,1,1,1,1,1,1
"ROVA","Stream","ROVASC","Discharge",20.8944625,18.9515389445921,8,6.70038085082103,"max",0.319,0.361,0.488,0.782,0.846,0.959,0.899,0.941,0.993
"ROVA","Stream","ROVASC","DO (%)",103.3875,1.36532309101441,8,0.482714608083434,"max",1,1,1,1,1,1,1,1,1
"ROVA","Stream","ROVASC","DO_mg.L",11.15125,0.721019863011515,8,0.254919017252819,"max",1,1,1,1,1,1,1,1,1
"ROVA","Stream","ROVASC","FPH",8.21768571428571,0.100283721320585,7,0.037903683880339,"max",1,1,1,1,1,1,1,1,1
"ROVA","Stream","ROVASC","NO2_mg/L",0.00625,0.00178969271105405,6,0.000730638989743453,"max",0.922,0.952,0.991,1,1,1,1,1,1
"ROVA","Stream","ROVASC","NO2+NO3_mg/L",0.458,0.123030077623319,6,0.0502268188653565,"max",0.945,0.968,0.995,1,1,1,1,1,1
"ROVA","Stream","ROVASC","pH",8.355,0.13907860059282,8,0.0491717107985592,"max",1,1,1,1,1,1,1,1,1
"ROVA","Stream","ROVASC","PO4_ug/L",27.1666666666667,8.77306483885003,6,3.58158872258915,"max",0.867,0.909,0.976,1,1,1,1,1,1
"ROVA","Stream","ROVASC","Specific conductance",464,76.7612253307991,8,27.1391914817983,"max",1,1,1,1,1,1,1,1,1
"ROVA","Stream","ROVASC","T_Dis_N_mgL",0.6666,0.114338532437669,5,0.0511337461956387,"max",0.997,0.999,1,1,1,1,1,1,1
"ROVA","Stream","ROVASC","T_Dis_P_ugL",33.2,11.4760620423558,5,5.13225096814254,"max",0.773,0.827,0.934,1,1,1,1,1,1
"ROVA","Stream","ROVASC","TN_mg/L",0.694125,0.0952986845959286,8,0.0336931730579696,"max",1,1,1,1,1,1,1,1,1
"ROVA","Stream","ROVASC","TotalArea",33.4189375,14.4450486980277,8,5.10709594447266,"max",0.78,0.834,0.938,1,1,1,1,1,1
"ROVA","Stream","ROVASC","TotalVel",3.6792299149864,7.24119880597127,8,2.56015038981111,"max",0.112,0.125,0.166,0.249,0.286,0.413,0.323,0.373,0.533
"ROVA","Stream","ROVASC","TP_ug/L",46.5,14.1824841668467,8,5.01426536422407,"max",0.95,0.971,0.996,1,1,1,1,1,1
"ROVA","Stream","ROVASC","Water Temperature",23.6625,1.56357420217727,8,0.552806960623947,"max",1,1,1,1,1,1,1,1,1
"ROVA","Stream","ROVASD","ACOLOR",36.9583,15.9204986664642,10,5.03450372717003,"max",0.85,0.894,0.969,1,1,1,1,1,1
"ROVA","Stream","ROVASD","ANC",2538.5951,279.224698481926,10,88.2986026176645,"max",1,1,1,1,1,1,1,1,1
"ROVA","Stream","ROVASD","BP_mmHg",767.435588283,4.3790510874964,10,1.38477754267259,"max",1,1,1,1,1,1,1,1,1
"ROVA","Stream","ROVASD","Discharge",27.84527,13.3035796785051,10,4.20696128176066,"max",0.788,0.84,0.941,1,1,1,1,1,1
"ROVA","Stream","ROVASD","DO (%)",107.08,7.08375292874868,10,2.24007936367343,"max",1,1,1,1,1,1,1,1,1
"ROVA","Stream","ROVASD","DO_mg.L",11.364,0.69070334522942,10,0.218419575842256,"max",1,1,1,1,1,1,1,1,1
"ROVA","Stream","ROVASD","FPH",8.25087777777778,0.0757407383410304,9,0.0252469127803435,"max",1,1,1,1,1,1,1,1,1
"ROVA","Stream","ROVASD","NO2_mg/L",0.00664444444444444,0.00184398421299581,9,0.000614661404331937,"max",0.983,0.992,0.999,1,1,1,1,1,1
"ROVA","Stream","ROVASD","NO2+NO3_mg/L",0.728166666666667,0.207914806270902,6,0.084880864222221,"max",0.923,0.953,0.991,1,1,1,1,1,1
"ROVA","Stream","ROVASD","pH",8.448,0.130962250710314,10,0.0414138999746597,"max",1,1,1,1,1,1,1,1,1
"ROVA","Stream","ROVASD","PO4_ug/L",31.6666666666667,7.55424825291482,6,3.0840089349921,"max",0.974,0.987,0.999,1,1,1,1,1,1
"ROVA","Stream","ROVASD","Specific conductance",561.9,112.180855962345,10,35.4747014708291,"max",1,1,1,1,1,1,1,1,1
"ROVA","Stream","ROVASD","T_Dis_N_mgL",0.9804,0.250849157861851,5,0.112183153815535,"max",0.93,0.958,0.993,1,1,1,1,1,1
"ROVA","Stream","ROVASD","T_Dis_P_ugL",38,8.45576726264388,5,3.78153408023781,"max",0.97,0.984,0.998,1,1,1,1,1,1
"ROVA","Stream","ROVASD","TN_mg/L",0.9456,0.21824512212953,10,0.0690151674150931,"max",0.998,1,1,1,1,1,1,1,1
"ROVA","Stream","ROVASD","TotalArea",23.2694083333333,3.97341321936262,10,1.25650358582081,"max",1,1,1,1,1,1,1,1,1
"ROVA","Stream","ROVASD","TotalVel",1.29796087622515,0.338331734433938,10,0.106989888552646,"max",0.994,0.998,1,1,1,1,1,1,1
"ROVA","Stream","ROVASD","TP_ug/L",46.86,12.9181354003673,10,4.08507309876117,"max",0.989,0.996,1,1,1,1,1,1,1
"ROVA","Stream","ROVASD","Water Temperature",23.709,1.20533490044146,10,0.381160362868731,"max",1,1,1,1,1,1,1,1,1
"ROVA","Stream","ROVASE","ACOLOR",37.1833,22.7123703447654,10,7.18228213507223,"max",0.62,0.681,0.827,0.994,0.998,1,1,1,1
"ROVA","Stream","ROVASE","ANC",3546.15388691793,317.473391811097,10,100.393901462211,"max",1,1,1,1,1,1,1,1,1
"ROVA","Stream","ROVASE","BP_mmHg",762.570451799,3.59526995170372,10,1.13692418505473,"max",1,1,1,1,1,1,1,1,1
"ROVA","Stream","ROVASE","Discharge",5.2722,5.56682640090184,10,1.76038507656074,"max",0.301,0.341,0.463,0.75,0.818,0.945,0.875,0.923,0.988
"ROVA","Stream","ROVASE","DO (%)",95.57,3.15103157711883,10,0.996443676280802,"max",1,1,1,1,1,1,1,1,1
"ROVA","Stream","ROVASE","DO_mg.L",10.46,0.831504660239496,10,0.262944861140126,"max",1,1,1,1,1,1,1,1,1
"ROVA","Stream","ROVASE","FPH",8.20822222222222,0.108136230951724,9,0.0360454103172412,"max",1,1,1,1,1,1,1,1,1
"ROVA","Stream","ROVASE","NO2+NO3_mg/L",0.890166666666667,0.204557489881614,6,0.0835102455457479,"max",0.981,0.991,0.999,1,1,1,1,1,1
"ROVA","Stream","ROVASE","pH",8.155,0.090215790684829,10,0.0285287379477061,"max",1,1,1,1,1,1,1,1,1
"ROVA","Stream","ROVASE","PO4_ug/L",37.5,9.39680796866681,6,3.83623078902543,"max",0.964,0.981,0.998,1,1,1,1,1,1
"ROVA","Stream","ROVASE","Specific conductance",694.9,71.6138565114632,10,22.6462898604704,"max",1,1,1,1,1,1,1,1,1
"ROVA","Stream","ROVASE","T_Dis_N_mgL",1.0954,0.210011428260464,5,0.0939199659284436,"max",0.991,0.996,1,1,1,1,1,1,1
"ROVA","Stream","ROVASE","T_Dis_P_ugL",39.4,8.08084154033477,5,3.61386219991853,"max",0.984,0.992,1,1,1,1,1,1,1
"ROVA","Stream","ROVASE","TN_mg/L",1.1784,0.194513752727153,10,0.0615106494844592,"max",1,1,1,1,1,1,1,1,1
"ROVA","Stream","ROVASE","TotalArea",8.23699166666667,5.10235537755286,10,1.61350644246754,"max",0.611,0.671,0.819,0.993,0.998,1,1,1,1
"ROVA","Stream","ROVASE","TotalVel",0.565435308879799,0.259780354988349,10,0.0821497613130266,"max",0.812,0.862,0.953,1,1,1,1,1,1
"ROVA","Stream","ROVASE","TP_ug/L",52.86,13.9206640965469,10,4.40210050872182,"max",0.993,0.997,1,1,1,1,1,1,1
"ROVA","Stream","ROVASE","Water Temperature",22.269,1.85397740607113,10,0.586279133367564,"max",1,1,1,1,1,1,1,1,1
"ROVA","Stream","ROVASF","ACOLOR",46.2058,18.5512737735774,10,5.86642786218515,"max",0.886,0.924,0.982,1,1,1,1,1,1
"ROVA","Stream","ROVASF","ANC",2431.6631,215.461226778715,10,68.1348224074804,"max",1,1,1,1,1,1,1,1,1
"ROVA","Stream","ROVASF","BP_mmHg",761.740215625,3.81378293180447,10,1.20602405659768,"max",1,1,1,1,1,1,1,1,1
"ROVA","Stream","ROVASF","Discharge",25.0138,25.8126243179142,10,8.16266852308592,"max",0.311,0.352,0.477,0.768,0.834,0.953,0.889,0.934,0.991
"ROVA","Stream","ROVASF","DO (%)",132.42,31.3672440612815,10,9.91919351560398,"max",0.998,0.999,1,1,1,1,1,1,1
"ROVA","Stream","ROVASF","DO_mg.L",10.843,1.61400158336698,10,0.510392115055779,"max",1,1,1,1,1,1,1,1,1
"ROVA","Stream","ROVASF","FPH",8.027,0.333842028510491,9,0.111280676170164,"max",1,1,1,1,1,1,1,1,1
"ROVA","Stream","ROVASF","NH3_mg/L",0.0531666666666667,0.0419400365601494,6,0.0171219482276729,"max",0.317,0.358,0.486,0.779,0.844,0.958,0.897,0.94,0.992
"ROVA","Stream","ROVASF","NO2_mg/L",0.00769,0.00232543902664995,10,0.000735368388405884,"max",0.977,0.989,0.999,1,1,1,1,1,1
"ROVA","Stream","ROVASF","NO2+NO3_mg/L",0.304666666666667,0.13231880692731,6,0.0540189267242921,"max",0.68,0.74,0.874,0.998,1,1,1,1,1
"ROVA","Stream","ROVASF","pH",8.169,0.444408470766354,10,0.140534297909403,"max",1,1,1,1,1,1,1,1,1
"ROVA","Stream","ROVASF","PO4_ug/L",32.3333333333333,16.5971885169346,6,6.77577383854502,"max",0.564,0.624,0.777,0.985,0.994,1,0.998,1,1
"ROVA","Stream","ROVASF","Specific conductance",634.7,95.3403843546316,10,30.1492767556518,"max",1,1,1,1,1,1,1,1,1
"ROVA","Stream","ROVASF","T_Dis_N_mgL",0.687,0.067048489915881,5,0.0299849962481238,"max",1,1,1,1,1,1,1,1,1
"ROVA","Stream","ROVASF","T_Dis_P_ugL",44.4,14.4326019830105,5,6.45445582524197,"max",0.812,0.862,0.953,1,1,1,1,1,1
"ROVA","Stream","ROVASF","TN_mg/L",0.7806,0.100731987637162,10,0.0318542514169354,"max",1,1,1,1,1,1,1,1,1
"ROVA","Stream","ROVASF","TotalArea",10.08855,4.7519424241859,10,1.50269613704094,"max",0.797,0.848,0.946,1,1,1,1,1,1
"ROVA","Stream","ROVASF","TotalVel",2.3262178980714,1.10369800055075,10,0.349019953071413,"max",0.792,0.844,0.944,1,1,1,1,1,1
"ROVA","Stream","ROVASF","TP_ug/L",78.83,20.4628688115816,10,6.47092729058208,"max",0.994,0.998,1,1,1,1,1,1,1
"ROVA","Stream","ROVASF","Water Temperature",26.598,2.26465498966669,10,0.716146788181182,"max",1,1,1,1,1,1,1,1,1
"SAGA","Pond","SAGAPA","ACOLOR",86.1631,94.7245879993973,10,29.9545448499148,"max",0.284,0.322,0.439,0.716,0.787,0.928,0.848,0.903,0.982
"SAGA","Pond","SAGAPA","ANC",1166.1962,123.610808813433,10,39.0891699266064,"max",1,1,1,1,1,1,1,1,1
"SAGA","Pond","SAGAPA","BP_mmHg",760.295311162,2.27275656741487,10,0.718708732013701,"max",1,1,1,1,1,1,1,1,1
"SAGA","Pond","SAGAPA","DO (%)",113.07,17.4699774215971,10,5.52449193239624,"max",1,1,1,1,1,1,1,1,1
"SAGA","Pond","SAGAPA","DO_mg.L",11.546,1.18738929308518,10,0.37548546354464,"max",1,1,1,1,1,1,1,1,1
"SAGA","Pond","SAGAPA","FPH",7.92188888888889,0.486746454646679,9,0.16224881821556,"max",1,1,1,1,1,1,1,1,1
"SAGA","Pond","SAGAPA","NH3_mg/L",0.0426,0.0305826748339644,5,0.0136769879725033,"max",0.318,0.36,0.488,0.781,0.846,0.959,0.898,0.941,0.992
"SAGA","Pond","SAGAPA","NO2+NO3_mg/L",0.124833333333333,0.0309542673417845,6,0.0126370267248449,"max",0.966,0.982,0.998,1,1,1,1,1,1
"SAGA","Pond","SAGAPA","pH",8.264,0.58387974408739,10,0.184638987095238,"max",1,1,1,1,1,1,1,1,1
"SAGA","Pond","SAGAPA","PO4_ug/L",2.66,1.30307329034095,5,0.582752091373339,"max",0.534,0.593,0.748,0.977,0.991,1,0.997,0.999,1
"SAGA","Pond","SAGAPA","Specific conductance",202.6,19.4719171001613,10,6.15756084464909,"max",1,1,1,1,1,1,1,1,1
"SAGA","Pond","SAGAPA","T_Dis_N_mgL",0.3562,0.0720985436746125,5,0.0322434489470342,"max",0.985,0.993,1,1,1,1,1,1,1
"SAGA","Pond","SAGAPA","T_Dis_P_ugL",6.62,3.13560201556256,5,1.40228385143665,"max",0.557,0.617,0.77,0.984,0.994,1,0.998,1,1
"SAGA","Pond","SAGAPA","TN_mg/L",0.3671,0.0768497090285824,10,0.0243020118051526,"max",1,1,1,1,1,1,1,1,1
"SAGA","Pond","SAGAPA","TP_ug/L",28.34,10.784783519179,10,3.41044799924519,"max",0.911,0.943,0.988,1,1,1,1,1,1
"SAGA","Pond","SAGAPA","Water Temperature",23.176,3.13174143958987,10,0.990343599183861,"max",1,1,1,1,1,1,1,1,1
"SAGA","Stream","SAGASA","ACOLOR",12.7592,10.234433912587,10,3.23641217262436,"max",0.442,0.495,0.647,0.93,0.963,0.996,0.983,0.994,1
"SAGA","Stream","SAGASA","ANC",1471.3706,289.066112336569,10,91.4107309353654,"max",1,1,1,1,1,1,1,1,1
"SAGA","Stream","SAGASA","BP_mmHg",756.0837339,2.3873737028004,10,0.754953852683916,"max",1,1,1,1,1,1,1,1,1
"SAGA","Stream","SAGASA","Discharge",3.667106,3.40179100127565,10,1.07574076878958,"max",0.362,0.408,0.546,0.848,0.902,0.981,0.942,0.971,0.998
"SAGA","Stream","SAGASA","DO (%)",191.18,284.138189384438,10,89.85238486911,"max",0.186,0.21,0.288,0.47,0.537,0.724,0.601,0.676,0.854
"SAGA","Stream","SAGASA","DO_mg.L",11.446,0.911911301729627,10,0.288371673751466,"max",1,1,1,1,1,1,1,1,1
"SAGA","Stream","SAGASA","FPH",8.01122222222222,0.0751893905045414,9,0.0250631301681805,"max",1,1,1,1,1,1,1,1,1
"SAGA","Stream","SAGASA","NO2+NO3_mg/L",0.215333333333333,0.132801606415987,6,0.0542160287901814,"max",0.446,0.5,0.652,0.934,0.965,0.997,0.984,0.994,1
"SAGA","Stream","SAGASA","pH",8.143,0.237395591085148,10,0.0750710774311031,"max",1,1,1,1,1,1,1,1,1
"SAGA","Stream","SAGASA","PO4_ug/L",4.91666666666667,4.05285907313179,6,1.65457278809701,"max",0.298,0.337,0.458,0.743,0.812,0.942,0.87,0.92,0.987
"SAGA","Stream","SAGASA","Specific conductance",186,27.8328343268641,10,8.80151502110101,"max",1,1,1,1,1,1,1,1,1
"SAGA","Stream","SAGASA","T_Dis_N_mgL",0.2242,0.0627152294104072,5,0.0280471032372329,"max",0.893,0.93,0.984,1,1,1,1,1,1
"SAGA","Stream","SAGASA","T_Dis_P_ugL",5.56,1.0285912696499,5,0.46,"max",0.994,0.998,1,1,1,1,1,1,1
"SAGA","Stream","SAGASA","TN_mg/L",0.2979,0.19891899523843,10,0.0629037094825628,"max",0.559,0.619,0.772,0.984,0.994,1,0.998,1,1
"SAGA","Stream","SAGASA","TotalArea",3.138175,1.27262132171052,10,0.402438197549912,"max",0.881,0.92,0.98,1,1,1,1,1,1
"SAGA","Stream","SAGASA","TotalVel",1.02112309447312,0.555723672368671,10,0.175735255435818,"max",0.701,0.76,0.889,0.999,1,1,1,1,1
"SAGA","Stream","SAGASA","TP_ug/L",15.51,10.3897866516434,10,3.28553902224074,"max",0.557,0.617,0.77,0.984,0.994,1,0.998,1,1
"SAGA","Stream","SAGASA","Water Temperature",17.137,1.37373012067307,10,0.434411607170486,"max",1,1,1,1,1,1,1,1,1
"SAGA","Stream","SAGASB","ACOLOR",51.1728,26.3210321175545,10,8.32344118579169,"max",0.739,0.796,0.914,1,1,1,1,1,1
"SAGA","Stream","SAGASB","ANC",1133.8993,160.784741144488,10,50.844599501717,"max",1,1,1,1,1,1,1,1,1
"SAGA","Stream","SAGASB","BP_mmHg",759.706736512,2.45328899750506,10,0.775798099074713,"max",1,1,1,1,1,1,1,1,1
"SAGA","Stream","SAGASB","Discharge",56.4849,30.1544994853357,10,9.5356900076036,"max",0.714,0.772,0.898,0.999,1,1,1,1,1
"SAGA","Stream","SAGASB","DO (%)",105.09,3.24429413654873,10,1.02593588710233,"max",1,1,1,1,1,1,1,1,1
"SAGA","Stream","SAGASB","DO_mg.L",11.301,0.967590937443206,10,0.305979120565803,"max",1,1,1,1,1,1,1,1,1
"SAGA","Stream","SAGASB","FPH",7.89544444444444,0.109996717122729,9,0.0366655723742431,"max",1,1,1,1,1,1,1,1,1
"SAGA","Stream","SAGASB","NO2+NO3_mg/L",0.122666666666667,0.0317154010957873,6,0.0129477582787309,"max",0.956,0.975,0.997,1,1,1,1,1,1
"SAGA","Stream","SAGASB","pH",8.062,0.112427754580442,10,0.0355527776692624,"max",1,1,1,1,1,1,1,1,1
"SAGA","Stream","SAGASB","Specific conductance",197.1,19.3588911528183,10,6.12181890181886,"max",1,1,1,1,1,1,1,1,1
"SAGA","Stream","SAGASB","T_Dis_N_mgL",0.3072,0.06878735348885,5,0.0307626396786752,"max",0.969,0.984,0.998,1,1,1,1,1,1
"SAGA","Stream","SAGASB","T_Dis_P_ugL",5.9,2.35584379787795,5,1.05356537528527,"max",0.675,0.735,0.871,0.998,0.999,1,1,1,1
"SAGA","Stream","SAGASB","TN_mg/L",0.3415,0.113883224791402,10,0.0360130377625783,"max",0.956,0.976,0.997,1,1,1,1,1,1
"SAGA","Stream","SAGASB","TotalArea",33.2256666666667,13.758522492811,10,4.35082683159403,"max",0.871,0.912,0.977,1,1,1,1,1,1
"SAGA","Stream","SAGASB","TotalVel",2.5699419541739,2.45247393550031,10,0.775540353837786,"max",0.347,0.392,0.528,0.828,0.885,0.975,0.93,0.963,0.997
"SAGA","Stream","SAGASB","TP_ug/L",28.8777777777778,14.3006798595187,9,4.76689328650624,"max",0.729,0.787,0.908,0.999,1,1,1,1,1
"SAGA","Stream","SAGASB","Water Temperature",22.078,2.51317771401511,10,0.794736574106302,"max",1,1,1,1,1,1,1,1,1
"SAIR","Stream","SAIRSA","ACOLOR",96.9057,33.4356667914502,10,10.5732862147437,"max",0.946,0.969,0.995,1,1,1,1,1,1
"SAIR","Stream","SAIRSA","ANC",1265.5273,199.965365433367,10,63.2346007917343,"max",1,1,1,1,1,1,1,1,1
"SAIR","Stream","SAIRSA","Discharge",40.095625,39.3081272437484,8,13.8975216648991,"max",0.285,0.323,0.441,0.719,0.789,0.93,0.85,0.904,0.983
"SAIR","Stream","SAIRSA","FPH",7.68533333333333,0.0996293129555754,9,0.0332097709851918,"max",1,1,1,1,1,1,1,1,1
"SAIR","Stream","SAIRSA","NH3_mg/L",0.0805,0.0573236425918661,8,0.0202669681995112,"max",0.446,0.5,0.652,0.934,0.965,0.997,0.984,0.994,1
"SAIR","Stream","SAIRSA","NO2_mg/L",0.0161,0.0114407653201659,10,0.00361788765871898,"max",0.518,0.576,0.73,0.972,0.988,0.999,0.996,0.999,1
"SAIR","Stream","SAIRSA","NO2+NO3_mg/L",0.510666666666667,0.171049310629031,6,0.0698305886493241,"max",0.848,0.892,0.968,1,1,1,1,1,1
"SAIR","Stream","SAIRSA","PO4_ug/L",13.1666666666667,2.48327740429189,6,1.0137937550497,"max",0.997,0.999,1,1,1,1,1,1,1
"SAIR","Stream","SAIRSA","T_Dis_N_mgL",0.9734,0.118244661613115,5,0.0528806202686769,"max",1,1,1,1,1,1,1,1,1
"SAIR","Stream","SAIRSA","T_Dis_P_ugL",24.2,6.61059755241536,5,2.9563490998189,"max",0.904,0.938,0.987,1,1,1,1,1,1
"SAIR","Stream","SAIRSA","TN_mg/L",1.0703,0.162517725528975,10,0.0513926172821653,"max",1,1,1,1,1,1,1,1,1
"SAIR","Stream","SAIRSA","TP_ug/L",62.38,38.978193333652,10,12.3259870012732,"max",0.604,0.665,0.814,0.992,0.997,1,0.999,1,1
"SAIR","Stream","SAIRSB","ACOLOR",114.449625,37.559010917821,8,13.2791156573254,"max",0.925,0.954,0.992,1,1,1,1,1,1
"SAIR","Stream","SAIRSB","ANC",1358.686625,200.087379811163,8,70.7415715471607,"max",1,1,1,1,1,1,1,1,1
"SAIR","Stream","SAIRSB","BP_mmHg",764.501274634444,4.33871688418145,9,1.44623896139382,"max",1,1,1,1,1,1,1,1,1
"SAIR","Stream","SAIRSB","DO (%)",97.0444444444445,7.61858108690705,9,2.53952702896902,"max",1,1,1,1,1,1,1,1,1
"SAIR","Stream","SAIRSB","DO_mg.L",9.28333333333333,0.713074329926411,9,0.237691443308804,"max",1,1,1,1,1,1,1,1,1
"SAIR","Stream","SAIRSB","FPH",7.73525,0.156435061835346,8,0.055308146519555,"max",1,1,1,1,1,1,1,1,1
"SAIR","Stream","SAIRSB","NH3_mg/L",0.1092,0.0758893931982593,5,0.0339387683925036,"max",0.333,0.377,0.508,0.806,0.867,0.968,0.916,0.953,0.995
"SAIR","Stream","SAIRSB","NO2_mg/L",0.017825,0.0109182350745373,8,0.00386017902989708,"max",0.542,0.601,0.755,0.98,0.992,1,0.998,0.999,1
"SAIR","Stream","SAIRSB","pH",7.62111111111111,0.228114250127236,9,0.0760380833757453,"max",1,1,1,1,1,1,1,1,1
"SAIR","Stream","SAIRSB","Specific conductance",7580.88888888889,13568.5240210979,9,4522.84134036597,"max",0.136,0.152,0.205,0.32,0.369,0.525,0.416,0.479,0.662
"SAIR","Stream","SAIRSB","TN_mg/L",1.019625,0.175280132930118,8,0.0619708853010831,"max",1,1,1,1,1,1,1,1,1
"SAIR","Stream","SAIRSB","TP_ug/L",59.525,14.4874083258532,8,5.12207233451462,"max",0.991,0.996,1,1,1,1,1,1,1
"SAIR","Stream","SAIRSB","Water Temperature",21.3377777777778,3.42483130160369,9,1.1416104338679,"max",1,1,1,1,1,1,1,1,1
